text,author_id,conversation_id,id,created_at,public_metrics,in_reply_to_user_id
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,4049766357,1484529663133237250,1484529663133237250,2022-01-21T14:13:47.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1634088805,1484529657575837698,1484529657575837698,2022-01-21T14:13:46.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2583097412,1484529627511115780,1484529627511115780,2022-01-21T14:13:39.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,795768272754974720,1484529624482820100,1484529624482820100,2022-01-21T14:13:38.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3026225155,1484529575577198598,1484529575577198598,2022-01-21T14:13:26.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3451498995,1484529479062110213,1484529479062110213,2022-01-21T14:13:03.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2457597424,1484529452352774157,1484529452352774157,2022-01-21T14:12:57.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1328552130718863361,1484529374611267590,1484529374611267590,2022-01-21T14:12:38.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,94839784,1484529364381351937,1484529364381351937,2022-01-21T14:12:36.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,39342583,1484529360396857350,1484529360396857350,2022-01-21T14:12:35.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1274046142603542528,1484529354717736962,1484529354717736962,2022-01-21T14:12:34.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,54438084,1484529314167197702,1484529314167197702,2022-01-21T14:12:24.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1253122126447554562,1484529287164309505,1484529287164309505,2022-01-21T14:12:17.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,867557438496661504,1484529226988630030,1484529226988630030,2022-01-21T14:12:03.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3394331032,1484529135934480387,1484529135934480387,2022-01-21T14:11:41.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,89764412,1484529119970926596,1484529119970926596,2022-01-21T14:11:38.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,806496469628964864,1484529111620288519,1484529111620288519,2022-01-21T14:11:36.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,907301761924378624,1484529063536513027,1484529063536513027,2022-01-21T14:11:24.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Só da elaaaa!✨
Ontem a @linndaquebrada entrou na casa do Big Brother Brasil 2022 vestindo uma camiseta com a obra “Monumento à Voz de Anastácia” do artista carioca @yhuricruz . 
Quem viu?? https://t.co/BTeI0ld46n",1382797857837748229,1484529040216276996,1484529040216276996,2022-01-21T14:11:19.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,84309504,1484529011086798849,1484529011086798849,2022-01-21T14:11:12.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,695457878778339328,1484528944632279047,1484528944632279047,2022-01-21T14:10:56.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
ISSO É BIG BROTHER BRASIL https://t.co/Br7H3TI67M,153918107,1484528845155971072,1484528845155971072,2022-01-21T14:10:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 21, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,803414436904058880,1484528678793056262,1484528678793056262,2022-01-21T14:09:52.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,460345544,1484528659906052099,1484528659906052099,2022-01-21T14:09:48.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,4705886502,1484528568310845441,1484528568310845441,2022-01-21T14:09:26.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,330692710,1484528566721200136,1484528566721200136,2022-01-21T14:09:26.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,68547919,1484528547628728322,1484528547628728322,2022-01-21T14:09:21.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,903699481899696129,1484528525579362307,1484528525579362307,2022-01-21T14:09:16.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,799330463064227840,1484528499801137154,1484528499801137154,2022-01-21T14:09:10.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1244683578388160513,1484528483296555017,1484528483296555017,2022-01-21T14:09:06.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1154232906866417664,1484528454687150085,1484528454687150085,2022-01-21T14:08:59.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,58375160,1484528409803960326,1484528409803960326,2022-01-21T14:08:48.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1228674098156507139,1484528348055445504,1484528348055445504,2022-01-21T14:08:34.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1006154701690335232,1484528309602033664,1484528309602033664,2022-01-21T14:08:24.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,55002828,1484528300978548745,1484528300978548745,2022-01-21T14:08:22.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @EnquetesNews: • Big Brother Brasil 

• Receberam a maior aprovação na primeira pesquisa de popularidade no Twitter.  • #BBB22 https://t…",1447308364787200009,1484528238957416451,1484528238957416451,2022-01-21T14:08:08.000Z,"{'retweet_count': 36, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @EnquetesNews: • Big Brother Brasil 

• Receberam a maior aprovação na primeira pesquisa de popularidade no instagram.  • #BBB22 

• pes…",1447308364787200009,1484528153011888137,1484528153011888137,2022-01-21T14:07:47.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,42768354,1484528116370399236,1484528116370399236,2022-01-21T14:07:38.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,58887904,1484528069952118791,1484528069952118791,2022-01-21T14:07:27.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,123102294,1484528058346442756,1484528058346442756,2022-01-21T14:07:24.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1194432018026762240,1484528033310593030,1484528033310593030,2022-01-21T14:07:18.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1324701536719654913,1484527925886132230,1484527925886132230,2022-01-21T14:06:53.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,831217392504168450,1484527919242301444,1484527919242301444,2022-01-21T14:06:51.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,810181279077568522,1484527859955871757,1484527859955871757,2022-01-21T14:06:37.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1251699504602120197,1484527837717663747,1484527837717663747,2022-01-21T14:06:32.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1172296997191262211,1484527766624210949,1484527766624210949,2022-01-21T14:06:15.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1163631137962496001,1484527639415205892,1484527639415205892,2022-01-21T14:05:45.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1448000430244614145,1484527634486898688,1484527634486898688,2022-01-21T14:05:43.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,141784187,1484527596213788676,1484527596213788676,2022-01-21T14:05:34.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @SiteJadePicon: Jade Picon acertou sua primeira jogada na prova do Big Brother Brasil. 🤩✨ https://t.co/VwBte8qOV3,1472368102016958468,1484527571740024836,1484527571740024836,2022-01-21T14:05:28.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3252839705,1484527548725927940,1484527548725927940,2022-01-21T14:05:23.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2296559164,1484527510113112065,1484527510113112065,2022-01-21T14:05:14.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1066782173036982272,1484527478307799044,1484527478307799044,2022-01-21T14:05:06.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1236988014972329984,1484527466416939017,1484527466416939017,2022-01-21T14:05:03.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,932159338604580864,1484527436947767302,1484527436947767302,2022-01-21T14:04:56.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,976103463749865472,1484527398653673476,1484527398653673476,2022-01-21T14:04:47.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1392154169713250305,1484527342168989699,1484527342168989699,2022-01-21T14:04:34.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,325288640,1484527330815000576,1484527330815000576,2022-01-21T14:04:31.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1050997933804523520,1484527254449401862,1484527254449401862,2022-01-21T14:04:13.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,254743352,1484527248032022530,1484527248032022530,2022-01-21T14:04:11.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2602260345,1484527147997872130,1484527147997872130,2022-01-21T14:03:47.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1122553048637870080,1484527135226314755,1484527135226314755,2022-01-21T14:03:44.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"É UM LUXO SÓ - Linn da Quebrada, uma travesti que ganha destaque nos lares brasileiros, através do Big Brother Brasil 22 https://t.co/6ZEh2ebXiB",101785030,1484527112681893894,1484527112681893894,2022-01-21T14:03:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1379517721885474817,1484527046508302336,1484527046508302336,2022-01-21T14:03:23.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,4882840583,1484527030607691782,1484527030607691782,2022-01-21T14:03:19.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@thiagoomb https://t.co/XCGaKqV4q2 

Ai vc edita da sua forma",2561387005,1484365881534664704,1484526877444300802,2022-01-21T14:02:43.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",1239186371375517701
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,888625295309385728,1484526872117628928,1484526872117628928,2022-01-21T14:02:42.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1439962702743547907,1484526815230242822,1484526815230242822,2022-01-21T14:02:28.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,775508690367635456,1484526798209748993,1484526798209748993,2022-01-21T14:02:24.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Falar que Big Brother Brasil traz representatividade, resistência e luta social é o pior devaneio da ciranda. Esse ano tem eleição, e esse tipo de discurso só alimenta ainda mais os faccios.
#bbb",1265130988297912320,1484526691179720711,1484526691179720711,2022-01-21T14:01:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1475528264567377920,1484526690407796738,1484526690407796738,2022-01-21T14:01:58.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,349417723,1484526635063857164,1484526635063857164,2022-01-21T14:01:45.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1064290208328368129,1484526600301563910,1484526600301563910,2022-01-21T14:01:37.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"@bonirieger preocupado tbm com o auxílio emergencial, mas veja bem, o big brother brasil...rsrsr",23480632,1484521323657416707,1484526547969130501,2022-01-21T14:01:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",23480632
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,706579809284005888,1484526543024103426,1484526543024103426,2022-01-21T14:01:23.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3423408160,1484526472765263877,1484526472765263877,2022-01-21T14:01:06.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1355952197067018243,1484526449566568449,1484526449566568449,2022-01-21T14:01:01.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1057973879556239360,1484526418662936576,1484526418662936576,2022-01-21T14:00:54.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,91931498,1484526363080019971,1484526363080019971,2022-01-21T14:00:40.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,922206805601783809,1484526330742026243,1484526330742026243,2022-01-21T14:00:33.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,865683613819523072,1484526307954286597,1484526307954286597,2022-01-21T14:00:27.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2840498787,1484526258969010190,1484526258969010190,2022-01-21T14:00:15.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @EnquetesNews: • Big Brother Brasil 2022

• Resultado da pesquisa de popularidade, que ocorreu no dia 19/01/2022. • #BBB22 https://t.co/…",927706345754767362,1484526203860131842,1484526203860131842,2022-01-21T14:00:02.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1483191151318511617,1484526201993666568,1484526201993666568,2022-01-21T14:00:02.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,570467884,1484526138387054598,1484526138387054598,2022-01-21T13:59:47.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,578871100,1484526124231188484,1484526124231188484,2022-01-21T13:59:43.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @LucianoHangBr: Compartilho com vocês esse esse post no @RankPolitico que faz uma analogia entre o comunismo e o Big Brother. Lembre-se:…,1191369766767923200,1484526080040046596,1484526080040046596,2022-01-21T13:59:33.000Z,"{'retweet_count': 137, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,4911350831,1484526026768142344,1484526026768142344,2022-01-21T13:59:20.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Escola Nacional Big Brother Brasil em: educar homem branco, cis hétero em como falar com negros, viados e travestis. Virou o que agora? Ensino fundamental? Meu ovo! 

Vá ti lascar Rodrigo, porra! Se liga https://t.co/aukYeeupzS",1194548947764883456,1484526004945231878,1484526004945231878,2022-01-21T13:59:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1484264792764395523,1484525962201075720,1484525962201075720,2022-01-21T13:59:05.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,29614368,1484525944018767873,1484525944018767873,2022-01-21T13:59:00.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,286183982,1484525905947025413,1484525905947025413,2022-01-21T13:58:51.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1148963470169321472,1484525884837138435,1484525884837138435,2022-01-21T13:58:46.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3395527713,1484525879220969472,1484525879220969472,2022-01-21T13:58:45.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1049505138,1484525864029204482,1484525864029204482,2022-01-21T13:58:41.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,884409589294399488,1484525849277865987,1484525849277865987,2022-01-21T13:58:38.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,36476828,1484525774946246656,1484525774946246656,2022-01-21T13:58:20.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1344383621822636033,1484525751168819202,1484525751168819202,2022-01-21T13:58:14.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,966496685437407232,1484525744692908033,1484525744692908033,2022-01-21T13:58:13.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,310420936,1484525696290590731,1484525696290590731,2022-01-21T13:58:01.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,160983849,1484525614036041728,1484525614036041728,2022-01-21T13:57:42.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3328411876,1484525547971567623,1484525547971567623,2022-01-21T13:57:26.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,85832172,1484525486755692551,1484525486755692551,2022-01-21T13:57:11.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1136013723695534080,1484525439431368704,1484525439431368704,2022-01-21T13:57:00.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
